Time,ABP,PLETH,II
13:32:32.032,126.425,0.412,0.164
13:32:32.040,124.352,0.416,0.164
13:32:32.048,122.694,0.416,0.164
13:32:32.056,121.036,0.42,0.156
13:32:32.064,119.378,0.416,0.148
13:32:32.072,117.306,0.416,0.148
13:32:32.080,114.819,0.412,0.148
13:32:32.088,113.161,0.408,0.18
13:32:32.096,110.259,0.404,0.234
13:32:32.104,107.772,0.4,0.281
13:32:32.112,104.87,0.396,0.289
13:32:32.120,101.554,0.392,0.258
13:32:32.128,98.238,0.388,0.211
13:32:32.136,95.337,0.38,0.164
13:32:32.144,92.021,0.373,0.133
13:32:32.152,89.948,0.365,0.125
13:32:32.160,87.461,0.357,0.117
13:32:32.168,85.803,0.357,0.117
13:32:32.176,84.56,0.361,0.117
13:32:32.184,82.902,0.38,0.078
13:32:32.192,81.244,0.404,-0.078
13:32:32.200,79.585,0.439,-0.281
13:32:32.208,78.756,0.486,-0.289
13:32:32.216,77.927,0.537,0.797
13:32:32.224,77.513,0.592,1.508
13:32:32.232,76.684,0.639,1.508
13:32:32.240,75.855,0.675,1.18
13:32:32.248,75.855,0.702,0.586
13:32:32.256,75.026,0.714,0.219
13:32:32.264,75.026,0.718,0.039
13:32:32.272,75.026,0.714,-0.016
13:32:32.280,74.197,0.702,-0.039
13:32:32.288,74.197,0.686,-0.047
13:32:32.296,74.197,0.671,-0.031
13:32:32.304,74.197,0.655,-0.023
13:32:32.312,75.026,0.631,-0.016
13:32:32.320,75.026,0.612,0.008
13:32:32.328,75.026,0.588,0.023
13:32:32.336,75.855,0.569,0.047
13:32:32.344,75.855,0.545,0.062
13:32:32.352,75.026,0.522,0.078
13:32:32.360,75.026,0.502,0.102
13:32:32.368,75.026,0.482,0.125
13:32:32.376,75.026,0.459,0.156
13:32:32.384,75.026,0.443,0.203
13:32:32.392,75.026,0.427,0.242
13:32:32.400,75.026,0.408,0.305
13:32:32.408,75.855,0.388,0.359
13:32:32.416,75.855,0.369,0.414
13:32:32.424,76.684,0.353,0.438
13:32:32.432,76.684,0.337,0.453
13:32:32.440,75.855,0.322,0.453
13:32:32.448,75.026,0.31,0.438
13:32:32.456,73.368,0.306,0.406
13:32:32.464,71.71,0.302,0.344
13:32:32.472,71.71,0.306,0.289
13:32:32.480,75.026,0.314,0.242
13:32:32.488,84.56,0.325,0.195
13:32:32.496,99.896,0.337,0.164
13:32:32.504,117.306,0.349,0.156
13:32:32.512,129.741,0.365,0.148
13:32:32.520,134.301,0.38,0.156
13:32:32.528,134.301,0.392,0.164
13:32:32.536,134.301,0.404,0.164
13:32:32.544,135.959,0.412,0.172
13:32:32.552,137.617,0.42,0.18
13:32:32.560,138.446,0.424,0.18
13:32:32.568,138.446,0.424,0.18
13:32:32.576,136.788,0.424,0.18
13:32:32.584,134.301,0.424,0.18
13:32:32.592,132.642,0.42,0.18
13:32:32.600,131.399,0.416,0.172
13:32:32.608,128.912,0.412,0.172
13:32:32.616,127.254,0.408,0.172
13:32:32.624,125.596,0.4,0.164
13:32:32.632,123.523,0.392,0.164
13:32:32.640,121.036,0.388,0.164
13:32:32.648,118.549,0.38,0.211
13:32:32.656,115.648,0.376,0.273
13:32:32.664,112.332,0.369,0.305
13:32:32.672,109.43,0.365,0.305
13:32:32.680,106.114,0.357,0.258
13:32:32.688,103.212,0.349,0.203
13:32:32.696,99.896,0.345,0.164
13:32:32.704,96.995,0.337,0.133
13:32:32.712,93.679,0.329,0.133
13:32:32.720,90.777,0.325,0.133
13:32:32.728,88.29,0.333,0.133
13:32:32.736,86.632,0.353,0.133
13:32:32.744,84.56,0.388,0.062
13:32:32.752,83.731,0.439,-0.133
13:32:32.760,82.073,0.498,-0.328
13:32:32.768,81.244,0.557,-0.031
13:32:32.776,80.415,0.612,0.992
13:32:32.784,79.585,0.655,1.508
13:32:32.792,79.585,0.682,1.508
13:32:32.800,79.585,0.706,0.977
13:32:32.808,78.756,0.718,0.484
13:32:32.816,78.756,0.722,0.18
13:32:32.824,78.756,0.718,0.047
13:32:32.832,78.756,0.706,0.0
13:32:32.840,77.927,0.694,-0.008
13:32:32.848,77.927,0.675,-0.008
13:32:32.856,78.756,0.655,-0.008
13:32:32.864,78.756,0.635,0.008
13:32:32.872,78.756,0.616,0.023
13:32:32.880,79.585,0.596,0.039
13:32:32.888,79.585,0.576,0.055
13:32:32.896,79.585,0.557,0.07
13:32:32.904,79.585,0.541,0.094
13:32:32.912,79.585,0.522,0.117
13:32:32.920,79.585,0.502,0.141
13:32:32.928,79.585,0.486,0.172
13:32:32.936,78.756,0.467,0.203
13:32:32.944,78.756,0.451,0.25
13:32:32.952,78.756,0.431,0.297
13:32:32.960,78.756,0.416,0.352
13:32:32.968,78.756,0.4,0.414
13:32:32.976,79.585,0.384,0.461
13:32:32.984,79.585,0.373,0.484
13:32:32.992,79.585,0.361,0.492
13:32:33.000,78.756,0.353,0.492
13:32:33.008,77.513,0.349,0.469
13:32:33.016,75.855,0.349,0.43
13:32:33.024,75.026,0.349,0.359
13:32:33.032,75.026,0.357,0.297
13:32:33.040,79.585,0.365,0.242
13:32:33.048,89.948,0.376,0.203
13:32:33.056,106.114,0.388,0.18
13:32:33.064,122.694,0.4,0.164
13:32:33.072,132.642,0.412,0.156
13:32:33.080,135.959,0.42,0.156
13:32:33.088,135.959,0.427,0.164
13:32:33.096,136.788,0.431,0.164
13:32:33.104,137.617,0.431,0.164
13:32:33.112,138.86,0.435,0.164
13:32:33.120,138.86,0.431,0.164
13:32:33.128,138.446,0.431,0.164
13:32:33.136,136.788,0.427,0.164
13:32:33.144,134.301,0.424,0.164
13:32:33.152,132.642,0.42,0.164
13:32:33.160,130.57,0.412,0.164
13:32:33.168,128.912,0.408,0.164
13:32:33.176,127.254,0.4,0.164
13:32:33.184,125.181,0.392,0.164
13:32:33.192,122.694,0.388,0.156
13:32:33.200,119.378,0.38,0.156
13:32:33.208,117.306,0.373,0.164
13:32:33.216,113.99,0.369,0.195
13:32:33.224,111.088,0.361,0.25
13:32:33.232,107.772,0.353,0.297
13:32:33.240,104.041,0.345,0.305
13:32:33.248,100.725,0.337,0.273
13:32:33.256,97.824,0.329,0.219
13:32:33.264,94.508,0.322,0.18
13:32:33.272,91.606,0.318,0.148
13:32:33.280,89.119,0.322,0.148
13:32:33.288,87.461,0.333,0.141
13:32:33.296,84.974,0.353,0.141
13:32:33.304,84.56,0.388,0.141
13:32:33.312,82.902,0.435,0.109
13:32:33.320,82.073,0.494,-0.062
13:32:33.328,81.244,0.549,-0.297
13:32:33.336,80.415,0.6,-0.32
13:32:33.344,79.585,0.643,0.641
13:32:33.352,79.585,0.675,1.508
13:32:33.360,78.756,0.694,1.508
13:32:33.368,78.756,0.698,1.102
13:32:33.376,78.756,0.698,0.586
13:32:33.384,78.756,0.69,0.258
13:32:33.392,77.927,0.678,0.094
13:32:33.400,77.927,0.667,0.031
13:32:33.408,78.756,0.647,0.008
13:32:33.416,78.756,0.627,0.0
13:32:33.424,78.756,0.608,0.008
13:32:33.432,79.585,0.588,0.016
13:32:33.440,79.585,0.569,0.023
13:32:33.448,80.415,0.549,0.047
13:32:33.456,80.415,0.529,0.062
13:32:33.464,80.415,0.506,0.078
13:32:33.472,80.415,0.486,0.094
13:32:33.480,79.585,0.471,0.117
13:32:33.488,79.585,0.455,0.141
13:32:33.496,78.756,0.443,0.164
13:32:33.504,78.756,0.427,0.203
13:32:33.512,78.756,0.408,0.234
13:32:33.520,77.927,0.392,0.281
13:32:33.528,77.927,0.376,0.328
13:32:33.536,77.927,0.361,0.391
13:32:33.544,77.927,0.349,0.438
13:32:33.552,78.756,0.337,0.469
13:32:33.560,78.756,0.333,0.492
13:32:33.568,77.927,0.329,0.508
13:32:33.576,76.684,0.333,0.492
13:32:33.584,75.026,0.337,0.453
13:32:33.592,73.368,0.345,0.398
13:32:33.600,73.368,0.357,0.328
13:32:33.608,75.026,0.369,0.273
13:32:33.616,82.073,0.38,0.219
13:32:33.624,96.166,0.392,0.188
13:32:33.632,112.332,0.404,0.164
13:32:33.640,125.596,0.412,0.164
13:32:33.648,131.399,0.42,0.156
13:32:33.656,131.399,0.424,0.156
13:32:33.664,131.399,0.424,0.164
13:32:33.672,131.399,0.424,0.164
13:32:33.680,132.642,0.42,0.156
13:32:33.688,133.472,0.42,0.164
13:32:33.696,133.472,0.416,0.156
13:32:33.704,131.399,0.408,0.148
13:32:33.712,128.912,0.404,0.148
13:32:33.720,126.425,0.396,0.148
13:32:33.728,124.352,0.388,0.148
13:32:33.736,122.694,0.38,0.148
13:32:33.744,120.207,0.373,0.141
13:32:33.752,118.135,0.365,0.141
13:32:33.760,115.648,0.357,0.141
13:32:33.768,112.332,0.349,0.148
13:32:33.776,109.43,0.341,0.188
13:32:33.784,106.114,0.333,0.242
13:32:33.792,103.212,0.329,0.289
13:32:33.800,99.896,0.322,0.305
13:32:33.808,96.995,0.318,0.273
13:32:33.816,93.679,0.31,0.219
13:32:33.824,90.777,0.298,0.172
13:32:33.832,87.461,0.29,0.133
13:32:33.840,84.974,0.282,0.125
13:32:33.848,82.902,0.282,0.125
13:32:33.856,81.244,0.29,0.133
13:32:33.864,79.585,0.31,0.125
13:32:33.872,77.927,0.349,0.109
13:32:33.880,76.684,0.396,-0.016
13:32:33.888,75.026,0.447,-0.234
13:32:33.896,74.197,0.498,-0.281
13:32:33.904,73.368,0.549,0.531
13:32:33.912,73.368,0.6,1.508
13:32:33.920,72.539,0.639,1.508
13:32:33.928,72.539,0.667,0.953
13:32:33.936,72.539,0.678,0.414
13:32:33.944,71.71,0.682,0.188
13:32:33.952,71.71,0.678,0.078
13:32:33.960,71.71,0.667,0.023
13:32:33.968,71.71,0.651,0.008
13:32:33.976,71.71,0.635,0.008
13:32:33.984,72.539,0.616,0.016
13:32:33.992,72.539,0.596,0.031
13:32:34.000,72.539,0.576,0.047
13:32:34.008,73.368,0.553,0.062
13:32:34.016,73.368,0.529,0.078
13:32:34.024,73.368,0.506,0.094
13:32:34.032,73.368,0.482,0.109
13:32:34.040,73.368,0.459,0.133
13:32:34.048,73.368,0.439,0.164
13:32:34.056,73.368,0.416,0.195
13:32:34.064,73.368,0.396,0.234
13:32:34.072,72.539,0.373,0.273
13:32:34.080,72.539,0.357,0.328
13:32:34.088,72.539,0.341,0.391
13:32:34.096,73.368,0.322,0.445
13:32:34.104,73.368,0.306,0.492
13:32:34.112,74.197,0.29,0.531
13:32:34.120,74.197,0.275,0.547
13:32:34.128,74.197,0.267,0.547
13:32:34.136,72.539,0.259,0.516
13:32:34.144,71.295,0.259,0.469
13:32:34.152,68.808,0.263,0.398
13:32:34.160,67.15,0.271,0.312
13:32:34.168,66.321,0.282,0.258
13:32:34.176,67.15,0.298,0.203
13:32:34.184,71.71,0.314,0.18
13:32:34.192,81.244,0.325,0.164
13:32:34.200,95.337,0.341,0.148
13:32:34.208,108.601,0.353,0.141
13:32:34.216,116.477,0.365,0.141
13:32:34.224,117.306,0.376,0.133
13:32:34.232,116.477,0.38,0.133
13:32:34.240,115.648,0.384,0.141
13:32:34.248,117.306,0.388,0.141
13:32:34.256,118.135,0.388,0.141
13:32:34.264,118.549,0.384,0.148
13:32:34.272,118.135,0.384,0.148
13:32:34.280,116.477,0.38,0.148
13:32:34.288,113.99,0.376,0.148
13:32:34.296,112.332,0.373,0.148
13:32:34.304,110.259,0.365,0.141
13:32:34.312,108.601,0.361,0.141
13:32:34.320,106.114,0.353,0.141
13:32:34.328,103.212,0.345,0.172
13:32:34.336,100.725,0.341,0.234
13:32:34.344,98.238,0.333,0.281
13:32:34.352,95.337,0.329,0.289
13:32:34.360,92.85,0.322,0.273
13:32:34.368,89.948,0.318,0.227
13:32:34.376,87.461,0.314,0.172
13:32:34.384,84.974,0.314,0.133
13:32:34.392,82.902,0.31,0.125
13:32:34.400,81.244,0.306,0.125
13:32:34.408,80.415,0.298,0.133
13:32:34.416,78.756,0.29,0.125
13:32:34.424,77.927,0.282,0.109
13:32:34.432,76.684,0.286,-0.016
13:32:34.440,75.855,0.298,-0.227
13:32:34.448,75.026,0.322,-0.281
13:32:34.456,74.197,0.365,0.484
13:32:34.464,73.368,0.416,1.508
13:32:34.472,72.539,0.475,1.508
13:32:34.480,72.539,0.525,1.07
13:32:34.488,71.71,0.576,0.492
13:32:34.496,71.71,0.62,0.227
13:32:34.504,71.295,0.643,0.086
13:32:34.512,71.295,0.663,0.023
13:32:34.520,71.295,0.671,0.008
13:32:34.528,70.466,0.667,0.0
13:32:34.536,70.466,0.659,0.008
13:32:34.544,70.466,0.647,0.016
13:32:34.552,70.466,0.627,0.023
13:32:34.560,71.295,0.608,0.039
