Time,ABP,PLETH,II
15:26:42.160,76.841,1.963,0.375
15:26:42.168,84.754,1.944,0.375
15:26:42.176,93.312,1.929,0.4
15:26:42.184,100.931,1.911,0.4
15:26:42.192,106.851,1.893,0.415
15:26:42.200,111.13,1.878,0.42
15:26:42.208,114.236,1.861,0.425
15:26:42.216,116.698,1.841,0.435
15:26:42.224,118.867,1.824,0.445
15:26:42.232,120.918,1.809,0.45
15:26:42.240,123.028,1.796,0.45
15:26:42.248,125.256,1.789,0.455
15:26:42.256,127.249,1.786,0.445
15:26:42.264,128.89,1.784,0.44
15:26:42.272,130.121,1.783,0.43
15:26:42.280,131.0,1.78,0.42
15:26:42.288,131.586,1.778,0.41
15:26:42.296,132.113,1.78,0.4
15:26:42.304,132.524,1.781,0.395
15:26:42.312,132.993,1.779,0.385
15:26:42.320,133.403,1.778,0.375
15:26:42.328,133.872,1.78,0.38
15:26:42.336,134.165,1.781,0.375
15:26:42.344,134.282,1.782,0.385
15:26:42.352,134.223,1.782,0.375
15:26:42.360,133.813,1.782,0.385
15:26:42.368,132.934,1.782,0.39
15:26:42.376,131.703,1.779,0.4
15:26:42.384,129.945,1.771,0.4
15:26:42.392,127.6,1.761,0.405
15:26:42.400,124.728,1.75,0.405
15:26:42.408,121.153,1.74,0.41
15:26:42.416,117.05,1.733,0.415
15:26:42.424,112.361,1.733,0.41
15:26:42.432,107.32,1.739,0.42
15:26:42.440,102.397,1.748,0.42
15:26:42.448,98.294,1.759,0.425
15:26:42.456,95.422,1.77,0.415
15:26:42.464,94.015,1.785,0.425
15:26:42.472,93.722,1.805,0.41
15:26:42.480,94.015,1.828,0.42
15:26:42.488,94.308,1.854,0.405
15:26:42.496,94.308,1.884,0.415
15:26:42.504,94.015,1.911,0.41
15:26:42.512,93.37,1.936,0.42
15:26:42.520,92.491,1.962,0.415
15:26:42.528,91.495,1.984,0.455
15:26:42.536,90.557,2.005,0.47
15:26:42.544,89.795,2.034,0.495
15:26:42.552,89.326,2.073,0.49
15:26:42.560,88.916,2.111,0.5
15:26:42.568,88.681,2.144,0.475
15:26:42.576,88.388,2.169,0.49
15:26:42.584,87.919,2.188,0.48
15:26:42.592,87.333,2.203,0.47
15:26:42.600,86.63,2.214,0.44
15:26:42.608,85.692,2.223,0.42
15:26:42.616,84.696,2.234,0.395
15:26:42.624,83.699,2.242,0.385
15:26:42.632,82.644,2.249,0.37
15:26:42.640,81.824,2.259,0.375
15:26:42.648,80.944,2.271,0.365
15:26:42.656,80.182,2.28,0.365
15:26:42.664,79.479,2.281,0.38
15:26:42.672,78.893,2.275,0.4
15:26:42.680,78.365,2.266,0.445
15:26:42.688,77.779,2.255,0.6
15:26:42.696,77.252,2.243,0.655
15:26:42.704,76.724,2.232,0.515
15:26:42.712,76.197,2.219,0.36
15:26:42.720,75.669,2.203,0.33
15:26:42.728,75.2,2.19,0.355
15:26:42.736,74.731,2.176,0.34
15:26:42.744,74.438,2.163,0.34
15:26:42.752,74.028,2.153,0.33
15:26:42.760,73.676,2.143,0.335
15:26:42.768,73.325,2.134,0.33
15:26:42.776,72.856,2.13,0.34
15:26:42.784,72.446,2.121,0.345
15:26:42.792,71.918,2.108,0.34
15:26:42.800,71.449,2.095,0.35
15:26:42.808,70.863,2.085,0.345
15:26:42.816,70.335,2.08,0.35
15:26:42.824,69.925,2.078,0.345
15:26:42.832,69.339,2.077,0.34
15:26:42.840,68.87,2.076,0.35
15:26:42.848,68.225,2.072,0.34
15:26:42.856,67.756,2.065,0.345
15:26:42.864,67.229,2.051,0.35
15:26:42.872,66.76,2.035,0.35
15:26:42.880,66.35,2.018,0.35
15:26:42.888,66.057,1.996,0.35
15:26:42.896,65.881,1.977,0.35
15:26:42.904,66.115,1.957,0.35
15:26:42.912,67.346,1.941,0.36
15:26:42.920,70.511,1.934,0.355
15:26:42.928,75.962,1.926,0.37
15:26:42.936,83.699,1.916,0.37
15:26:42.944,92.257,1.905,0.38
15:26:42.952,100.052,1.891,0.39
15:26:42.960,106.265,1.87,0.405
15:26:42.968,110.661,1.848,0.41
15:26:42.976,113.943,1.827,0.425
15:26:42.984,116.405,1.81,0.42
15:26:42.992,118.632,1.8,0.435
15:26:43.000,120.684,1.794,0.44
15:26:43.008,122.853,1.791,0.445
15:26:43.016,125.08,1.79,0.435
15:26:43.024,127.073,1.789,0.445
15:26:43.032,128.772,1.789,0.435
15:26:43.040,130.179,1.789,0.43
15:26:43.048,131.176,1.789,0.42
15:26:43.056,131.879,1.786,0.41
15:26:43.064,132.348,1.784,0.4
15:26:43.072,132.817,1.783,0.395
15:26:43.080,133.227,1.783,0.385
15:26:43.088,133.637,1.783,0.375
15:26:43.096,133.989,1.783,0.375
15:26:43.104,134.341,1.783,0.37
15:26:43.112,134.575,1.78,0.38
15:26:43.120,134.517,1.778,0.375
15:26:43.128,134.106,1.777,0.38
15:26:43.136,133.344,1.777,0.38
15:26:43.144,132.113,1.773,0.395
15:26:43.152,130.414,1.768,0.395
15:26:43.160,128.128,1.766,0.41
15:26:43.168,125.256,1.761,0.41
15:26:43.176,121.798,1.76,0.42
15:26:43.184,117.753,1.759,0.425
15:26:43.192,113.064,1.758,0.44
15:26:43.200,107.848,1.763,0.435
15:26:43.208,102.748,1.773,0.445
15:26:43.216,98.177,1.787,0.43
15:26:43.224,95.011,1.803,0.435
15:26:43.232,93.429,1.82,0.44
15:26:43.240,93.253,1.842,0.43
15:26:43.248,93.781,1.865,0.435
15:26:43.256,94.367,1.889,0.425
15:26:43.264,94.66,1.913,0.435
15:26:43.272,94.484,1.937,0.425
15:26:43.280,93.898,1.959,0.425
15:26:43.288,93.136,1.979,0.435
15:26:43.296,92.139,2.002,0.47
15:26:43.304,91.26,2.026,0.475
15:26:43.312,90.557,2.051,0.495
15:26:43.320,90.029,2.079,0.495
15:26:43.328,89.795,2.106,0.505
15:26:43.336,89.56,2.131,0.49
15:26:43.344,89.326,2.156,0.5
15:26:43.352,88.857,2.175,0.495
15:26:43.360,88.271,2.191,0.485
15:26:43.368,87.509,2.205,0.445
15:26:43.376,86.63,2.218,0.43
15:26:43.384,85.633,2.231,0.4
15:26:43.392,84.637,2.243,0.395
15:26:43.400,83.582,2.256,0.375
15:26:43.408,82.644,2.269,0.38
15:26:43.416,81.882,2.282,0.375
15:26:43.424,81.179,2.291,0.38
15:26:43.432,80.534,2.299,0.375
15:26:43.440,80.007,2.306,0.405
15:26:43.448,79.479,2.306,0.45
15:26:43.456,79.01,2.3,0.625
15:26:43.464,78.483,2.291,0.685
15:26:43.472,78.014,2.281,0.58
15:26:43.480,77.486,2.266,0.415
15:26:43.488,76.959,2.245,0.375
15:26:43.496,76.49,2.223,0.365
15:26:43.504,76.021,2.202,0.34
15:26:43.512,75.669,2.189,0.33
15:26:43.520,75.376,2.182,0.33
15:26:43.528,75.024,2.179,0.33
15:26:43.536,74.731,2.177,0.325
15:26:43.544,74.438,2.17,0.335
15:26:43.552,74.028,2.157,0.33
15:26:43.560,73.618,2.145,0.34
15:26:43.568,73.149,2.132,0.33
15:26:43.576,72.739,2.119,0.34
15:26:43.584,72.211,2.109,0.33
15:26:43.592,71.801,2.099,0.35
15:26:43.600,71.332,2.087,0.34
15:26:43.608,70.863,2.081,0.345
15:26:43.616,70.335,2.078,0.34
15:26:43.624,69.867,2.077,0.35
15:26:43.632,69.398,2.076,0.35
15:26:43.640,68.987,2.069,0.35
15:26:43.648,68.518,2.057,0.35
15:26:43.656,68.225,2.041,0.355
15:26:43.664,68.108,2.021,0.36
15:26:43.672,68.401,1.998,0.355
15:26:43.680,69.925,1.975,0.37
15:26:43.688,73.325,1.953,0.365
15:26:43.696,79.186,1.939,0.375
15:26:43.704,87.157,1.933,0.385
15:26:43.712,95.773,1.929,0.4
15:26:43.720,103.569,1.927,0.4
15:26:43.728,109.489,1.926,0.415
15:26:43.736,113.709,1.919,0.42
15:26:43.744,116.815,1.906,0.445
15:26:43.752,119.101,1.893,0.44
15:26:43.760,121.153,1.878,0.46
15:26:43.768,123.087,1.857,0.46
15:26:43.776,125.138,1.835,0.47
15:26:43.784,127.131,1.814,0.455
15:26:43.792,128.89,1.799,0.46
15:26:43.800,130.296,1.791,0.445
15:26:43.808,131.293,1.79,0.445
15:26:43.816,132.055,1.789,0.425
15:26:43.824,132.524,1.789,0.42
15:26:43.832,132.993,1.789,0.4
15:26:43.840,133.403,1.786,0.4
15:26:43.848,133.989,1.784,0.38
15:26:43.856,134.575,1.786,0.375
15:26:43.864,135.103,1.787,0.38
15:26:43.872,135.454,1.788,0.37
15:26:43.880,135.572,1.788,0.38
15:26:43.888,135.278,1.788,0.375
15:26:43.896,134.751,1.785,0.385
15:26:43.904,133.813,1.777,0.38
15:26:43.912,132.465,1.77,0.395
15:26:43.920,130.765,1.767,0.395
15:26:43.928,128.538,1.768,0.41
15:26:43.936,125.783,1.775,0.4
15:26:43.944,122.384,1.782,0.42
15:26:43.952,118.281,1.785,0.42
15:26:43.960,113.533,1.787,0.435
15:26:43.968,108.492,1.788,0.425
15:26:43.976,103.51,1.788,0.435
15:26:43.984,99.232,1.788,0.425
15:26:43.992,96.36,1.788,0.435
15:26:44.000,94.894,1.791,0.42
15:26:44.008,94.66,1.802,0.425
15:26:44.016,95.011,1.819,0.415
15:26:44.024,95.422,1.838,0.425
15:26:44.032,95.539,1.856,0.415
15:26:44.040,95.246,1.878,0.41
15:26:44.048,94.543,1.904,0.42
15:26:44.056,93.663,1.934,0.435
15:26:44.064,92.667,1.967,0.45
15:26:44.072,91.729,2.002,0.465
15:26:44.080,90.967,2.038,0.485
15:26:44.088,90.44,2.075,0.49
15:26:44.096,90.029,2.107,0.495
15:26:44.104,89.736,2.135,0.47
15:26:44.112,89.385,2.158,0.49
15:26:44.120,88.857,2.173,0.475
15:26:44.128,88.212,2.187,0.465
15:26:44.136,87.509,2.203,0.43
15:26:44.144,86.571,2.217,0.41
15:26:44.152,85.633,2.231,0.38
15:26:44.160,84.637,2.243,0.375
15:26:44.168,83.582,2.256,0.36
15:26:44.176,82.761,2.266,0.365
15:26:44.184,81.882,2.271,0.345
15:26:44.192,81.12,2.277,0.355
15:26:44.200,80.417,2.28,0.36
15:26:44.208,79.772,2.275,0.385
15:26:44.216,79.186,2.266,0.43
15:26:44.224,78.658,2.255,0.595
15:26:44.232,78.131,2.243,0.635
15:26:44.240,77.603,2.232,0.5
15:26:44.248,77.135,2.219,0.345
15:26:44.256,76.548,2.206,0.33
15:26:44.264,76.021,2.194,0.335
15:26:44.272,75.552,2.181,0.32
15:26:44.280,75.2,2.172,0.315
15:26:44.288,74.79,2.167,0.31
15:26:44.296,74.497,2.158,0.32
15:26:44.304,74.087,2.145,0.31
15:26:44.312,73.735,2.132,0.325
15:26:44.320,73.383,2.119,0.32
15:26:44.328,72.914,2.107,0.33
15:26:44.336,72.504,2.098,0.33
15:26:44.344,71.977,2.093,0.33
15:26:44.352,71.508,2.084,0.33
15:26:44.360,70.98,2.073,0.34
15:26:44.368,70.511,2.068,0.33
15:26:44.376,69.925,2.063,0.34
15:26:44.384,69.339,2.053,0.33
15:26:44.392,68.812,2.039,0.345
15:26:44.400,68.225,2.02,0.335
15:26:44.408,67.756,2.004,0.345
15:26:44.416,67.288,1.989,0.35
15:26:44.424,66.936,1.977,0.345
15:26:44.432,66.643,1.97,0.34
15:26:44.440,66.995,1.967,0.35
15:26:44.448,68.343,1.965,0.355
15:26:44.456,71.625,1.959,0.35
15:26:44.464,77.252,1.952,0.355
15:26:44.472,84.93,1.942,0.365
15:26:44.480,93.429,1.925,0.375
15:26:44.488,101.166,1.903,0.39
15:26:44.496,107.262,1.883,0.4
15:26:44.504,111.599,1.863,0.41
15:26:44.512,114.881,1.845,0.425
15:26:44.520,117.343,1.829,0.425
15:26:44.528,119.512,1.814,0.445
15:26:44.536,121.563,1.798,0.44
15:26:44.544,123.673,1.784,0.455
15:26:44.552,125.783,1.777,0.445
15:26:44.560,127.717,1.773,0.445
15:26:44.568,129.417,1.771,0.435
15:26:44.576,130.765,1.77,0.44
15:26:44.584,131.703,1.77,0.425
15:26:44.592,132.348,1.77,0.425
15:26:44.600,132.875,1.77,0.4
15:26:44.608,133.286,1.77,0.405
15:26:44.616,133.755,1.77,0.385
15:26:44.624,134.106,1.77,0.39
15:26:44.632,134.517,1.77,0.38
15:26:44.640,134.81,1.77,0.375
15:26:44.648,134.927,1.767,0.385
15:26:44.656,134.81,1.76,0.375
15:26:44.664,134.282,1.753,0.39
15:26:44.672,133.403,1.746,0.385
15:26:44.680,132.113,1.736,0.4
15:26:44.688,130.296,1.725,0.395
15:26:44.696,127.952,1.714,0.415
15:26:44.704,124.963,1.705,0.405
15:26:44.712,121.446,1.703,0.425
15:26:44.720,117.167,1.709,0.425
15:26:44.728,112.361,1.717,0.435
15:26:44.736,107.262,1.728,0.425
15:26:44.744,102.104,1.74,0.435
15:26:44.752,97.649,1.752,0.425
15:26:44.760,94.601,1.761,0.435
15:26:44.768,93.253,1.768,0.425
15:26:44.776,93.194,1.781,0.43
15:26:44.784,93.722,1.8,0.425
15:26:44.792,94.308,1.822,0.43
15:26:44.800,94.543,1.846,0.42
15:26:44.808,94.367,1.87,0.43
15:26:44.816,93.722,1.897,0.425
15:26:44.824,92.843,1.924,0.45
15:26:44.832,91.846,1.946,0.47
15:26:44.840,90.85,1.974,0.49
15:26:44.848,90.029,2.003,0.5
15:26:44.856,89.56,2.03,0.495
15:26:44.864,89.15,2.056,0.505
15:26:44.872,88.916,2.081,0.49
15:26:44.880,88.681,2.107,0.495
15:26:44.888,88.271,2.128,0.495
15:26:44.896,87.743,2.149,0.48
15:26:44.904,86.981,2.171,0.445
15:26:44.912,86.044,2.196,0.42
15:26:44.920,85.047,2.214,0.4
15:26:44.928,83.934,2.226,0.39
15:26:44.936,82.879,2.239,0.375
15:26:44.944,81.882,2.251,0.38
15:26:44.952,81.062,2.263,0.375
15:26:44.960,80.3,2.273,0.375
15:26:44.968,79.714,2.274,0.385
15:26:44.976,79.186,2.269,0.415
15:26:44.984,78.6,2.26,0.465
15:26:44.992,78.131,2.249,0.635
15:26:45.000,77.545,2.238,0.645
15:26:45.008,76.959,2.225,0.49
15:26:45.016,76.49,2.213,0.34
15:26:45.024,75.904,2.2,0.335
15:26:45.032,75.435,2.188,0.355
15:26:45.040,75.024,2.175,0.345
15:26:45.048,74.673,2.166,0.33
15:26:45.056,74.38,2.158,0.33
15:26:45.064,73.969,2.149,0.335
15:26:45.072,73.559,2.134,0.33
15:26:45.080,73.032,2.114,0.345
15:26:45.088,72.563,2.098,0.34
15:26:45.096,72.094,2.087,0.345
15:26:45.104,71.684,2.075,0.335
15:26:45.112,71.215,2.066,0.35
15:26:45.120,70.804,2.062,0.335
15:26:45.128,70.335,2.06,0.34
15:26:45.136,69.867,2.059,0.335
15:26:45.144,69.339,2.058,0.345
15:26:45.152,68.87,2.058,0.34
15:26:45.160,68.284,2.051,0.35
15:26:45.168,67.756,2.041,0.345
15:26:45.176,67.229,2.03,0.355
15:26:45.184,66.76,2.016,0.35
15:26:45.192,66.408,2.002,0.355
15:26:45.200,66.291,1.985,0.35
15:26:45.208,66.643,1.965,0.37
15:26:45.216,68.284,1.948,0.36
15:26:45.224,71.918,1.94,0.37
15:26:45.232,78.014,1.93,0.365
15:26:45.240,86.044,1.918,0.385
15:26:45.248,94.543,1.912,0.39
15:26:45.256,101.986,1.903,0.405
15:26:45.264,107.672,1.89,0.415
15:26:45.272,111.833,1.873,0.425
15:26:45.280,114.881,1.852,0.43
15:26:45.288,117.284,1.83,0.44
15:26:45.296,119.512,1.805,0.45
15:26:45.304,121.622,1.785,0.455
15:26:45.312,123.79,1.771,0.47
15:26:45.320,125.9,1.767,0.455
15:26:45.328,127.835,1.765,0.465
15:26:45.336,129.476,1.764,0.45
15:26:45.344,130.648,1.767,0.44
15:26:45.352,131.527,1.765,0.42
15:26:45.360,132.113,1.764,0.42
15:26:45.368,132.641,1.764,0.4
15:26:45.376,133.051,1.764,0.405
15:26:45.384,133.462,1.764,0.39
15:26:45.392,133.93,1.764,0.395
15:26:45.400,134.282,1.764,0.38
15:26:45.408,134.634,1.761,0.39
15:26:45.416,134.751,1.76,0.38
15:26:45.424,134.634,1.759,0.39
15:26:45.432,134.106,1.755,0.385
15:26:45.440,133.227,1.747,0.395
15:26:45.448,131.938,1.74,0.395
15:26:45.456,130.062,1.736,0.4
15:26:45.464,127.6,1.734,0.405
15:26:45.472,124.611,1.733,0.4
15:26:45.480,120.977,1.733,0.42
15:26:45.488,116.757,1.736,0.415
15:26:45.496,111.951,1.744,0.43
15:26:45.504,106.851,1.754,0.425
15:26:45.512,102.045,1.761,0.435
15:26:45.520,98.118,1.765,0.425
15:26:45.528,95.539,1.77,0.43
15:26:45.536,94.425,1.782,0.415
15:26:45.544,94.308,1.801,0.425
15:26:45.552,94.601,1.822,0.415
15:26:45.560,94.836,1.846,0.425
15:26:45.568,94.777,1.87,0.415
15:26:45.576,94.367,1.894,0.425
15:26:45.584,93.605,1.919,0.425
15:26:45.592,92.726,1.944,0.455
15:26:45.600,91.729,1.97,0.465
15:26:45.608,90.85,1.994,0.5
15:26:45.616,90.147,2.02,0.495
15:26:45.624,89.736,2.041,0.505
15:26:45.632,89.443,2.062,0.49
15:26:45.640,89.15,2.084,0.48
15:26:45.648,88.857,2.111,0.5
15:26:45.656,88.447,2.137,0.48
15:26:45.664,87.802,2.156,0.45
15:26:45.672,86.981,2.175,0.425
15:26:45.680,85.985,2.194,0.395
15:26:45.688,84.989,2.209,0.38
15:26:45.696,83.934,2.224,0.37
15:26:45.704,82.937,2.238,0.36
15:26:45.712,81.999,2.25,0.375
15:26:45.720,81.179,2.26,0.36
15:26:45.728,80.417,2.262,0.37
15:26:45.736,79.772,2.26,0.395
15:26:45.744,79.245,2.259,0.41
15:26:45.752,78.717,2.255,0.515
15:26:45.760,78.19,2.246,0.65
15:26:45.768,77.603,2.236,0.565
15:26:45.776,77.076,2.224,0.42
15:26:45.784,76.548,2.212,0.33
15:26:45.792,76.021,2.2,0.35
15:26:45.800,75.552,2.188,0.34
15:26:45.808,75.083,2.175,0.335
15:26:45.816,74.731,2.162,0.325
15:26:45.824,74.38,2.153,0.335
15:26:45.832,73.969,2.149,0.33
15:26:45.840,73.618,2.144,0.335
15:26:45.848,73.149,2.135,0.34
15:26:45.856,72.739,2.121,0.33
15:26:45.864,72.211,2.105,0.35
15:26:45.872,71.742,2.087,0.34
15:26:45.880,71.215,2.068,0.345
15:26:45.888,70.746,2.057,0.335
15:26:45.896,70.16,2.051,0.35
15:26:45.904,69.691,2.048,0.335
15:26:45.912,69.105,2.04,0.35
15:26:45.920,68.518,2.029,0.345
15:26:45.928,68.05,2.024,0.35
15:26:45.936,67.581,2.016,0.345
15:26:45.944,67.112,2.002,0.35
15:26:45.952,66.643,1.985,0.35
15:26:45.960,66.408,1.968,0.355
15:26:45.968,66.408,1.95,0.35
15:26:45.976,67.17,1.935,0.36
15:26:45.984,69.339,1.921,0.355
15:26:45.992,73.735,1.907,0.37
15:26:46.000,80.534,1.897,0.37
15:26:46.008,88.916,1.887,0.385
15:26:46.016,97.297,1.875,0.39
15:26:46.024,104.214,1.862,0.41
15:26:46.032,109.43,1.849,0.415
15:26:46.040,113.181,1.838,0.425
15:26:46.048,115.995,1.822,0.43
15:26:46.056,118.281,1.808,0.445
15:26:46.064,120.449,1.795,0.45
15:26:46.072,122.56,1.782,0.445
15:26:46.080,124.67,1.773,0.455
15:26:46.088,126.721,1.768,0.445
15:26:46.096,128.597,1.766,0.45
15:26:46.104,130.062,1.762,0.435
15:26:46.112,131.117,1.757,0.425
15:26:46.120,131.879,1.751,0.415
15:26:46.128,132.465,1.748,0.405
15:26:46.136,132.993,1.747,0.395
15:26:46.144,133.462,1.743,0.39
15:26:46.152,133.989,1.741,0.38
15:26:46.160,134.399,1.743,0.38
15:26:46.168,134.81,1.744,0.375
15:26:46.176,134.985,1.741,0.38
15:26:46.184,134.985,1.733,0.375
15:26:46.192,134.692,1.723,0.39
15:26:46.200,133.989,1.713,0.38
15:26:46.208,132.934,1.707,0.4
15:26:46.216,131.41,1.711,0.4
15:26:46.224,129.417,1.713,0.41
15:26:46.232,126.78,1.714,0.405
15:26:46.240,123.615,1.717,0.42
15:26:46.248,119.805,1.718,0.425
15:26:46.256,115.35,1.722,0.42
15:26:46.264,110.368,1.73,0.425
15:26:46.272,105.327,1.741,0.42
15:26:46.280,100.697,1.753,0.425
15:26:46.288,97.122,1.764,0.42
15:26:46.296,95.07,1.779,0.425
15:26:46.304,94.367,1.799,0.42
15:26:46.312,94.543,1.821,0.425
15:26:46.320,94.894,1.842,0.415
15:26:46.328,95.07,1.861,0.425
15:26:46.336,94.836,1.884,0.41
15:26:46.344,94.367,1.908,0.425
15:26:46.352,93.546,1.933,0.44
15:26:46.360,92.608,1.957,0.46
15:26:46.368,91.671,1.981,0.47
15:26:46.376,90.85,2.007,0.495
15:26:46.384,90.381,2.032,0.49
15:26:46.392,89.971,2.057,0.495
15:26:46.400,89.678,2.082,0.475
15:26:46.408,89.385,2.107,0.49
15:26:46.416,88.916,2.128,0.47
15:26:46.424,88.388,2.146,0.46
15:26:46.432,87.685,2.16,0.42
15:26:46.440,86.806,2.174,0.405
15:26:46.448,85.868,2.188,0.375
15:26:46.456,84.871,2.2,0.38
15:26:46.464,83.875,2.213,0.365
15:26:46.472,82.996,2.226,0.375
15:26:46.480,82.117,2.239,0.365
15:26:46.488,81.296,2.251,0.36
15:26:46.496,80.593,2.26,0.395
15:26:46.504,80.065,2.268,0.405
15:26:46.512,79.479,2.272,0.515
15:26:46.520,79.01,2.268,0.665
15:26:46.528,78.424,2.259,0.61
15:26:46.536,77.897,2.248,0.455
15:26:46.544,77.369,2.237,0.36
15:26:46.552,76.9,2.222,0.35
15:26:46.560,76.431,2.202,0.345
15:26:46.568,76.021,2.183,0.33
15:26:46.576,75.669,2.167,0.325
15:26:46.584,75.376,2.156,0.31
15:26:46.592,74.966,2.148,0.33
15:26:46.600,74.614,2.137,0.33
15:26:46.608,74.263,2.128,0.33
15:26:46.616,73.794,2.124,0.33
15:26:46.624,73.383,2.118,0.34
15:26:46.632,72.914,2.109,0.33
15:26:46.640,72.504,2.102,0.345
15:26:46.648,71.977,2.098,0.335
15:26:46.656,71.566,2.096,0.345
15:26:46.664,71.039,2.095,0.335
15:26:46.672,70.57,2.088,0.345
15:26:46.680,70.042,2.079,0.35
15:26:46.688,69.573,2.071,0.34
15:26:46.696,69.105,2.061,0.35
15:26:46.704,68.753,2.053,0.345
15:26:46.712,68.284,2.042,0.35
15:26:46.720,68.05,2.031,0.35
